,Portfolio-Value-diff,Summe Einzel-Tages-PnL,Abweichung
2022-07-21,1395.1712526455522,1395.1712526455979,-4.5702108764089644e-11
2022-07-22,-1374.4783405426424,-1374.4783405426683,2.5920599000528455e-11
2022-07-25,1.0320144694996998,1.0320144695184013,-1.8701484805205837e-11
2022-07-26,-1670.4762922675,-1670.4762922674886,-1.1368683772161603e-11
2022-07-27,3176.1097914875427,3176.1097914875213,2.1373125491663814e-11
2022-07-28,822.3741942168563,822.3741942168617,-5.4569682106375694e-12
2022-07-29,1277.8635609416233,1277.8635609416124,1.0913936421275139e-11
2022-08-01,-10643.188155979937,-383.22514093553673,-10259.963015044399
2022-08-02,-644.3820067032066,-644.3820067032434,3.6834535421803594e-11
2022-08-03,1609.1479256926104,1609.1479256926707,-6.02540239924565e-11
2022-08-04,-106.11571474070661,-106.11571474071572,9.109157872444484e-12
2022-08-05,-566.3286810189893,-566.3286810189877,-1.5916157281026244e-12
2022-08-08,-264.2209638215718,-264.2209638215978,2.603428583825007e-11
2022-08-09,-680.9224805644772,-680.9224805644934,1.6257217794191092e-11
2022-08-10,2295.860906573711,2295.8609065737337,-2.2737367544323206e-11
2022-08-11,-585.4828076402773,-585.4828076402856,8.29913915367797e-12
2022-08-12,1741.0425216160947,1741.0425216161466,-5.184119800105691e-11
2022-08-15,720.9979753969528,720.997975396888,6.480149750132114e-11
2022-08-16,-48.65756695417804,-48.65756695416233,-1.5710099887655815e-11
2022-08-17,-828.3031572496984,-828.3031572496758,-2.262368070660159e-11
2022-08-18,516.4967584659462,516.4967584659597,-1.3528733688872308e-11
2022-08-19,-1376.2321182385203,-1376.2321182385365,1.6143530956469476e-11
2022-08-22,-2241.0869217139552,-2241.0869217139516,-3.637978807091713e-12
2022-08-23,-337.16858620234416,-337.1685862023696,2.546585164964199e-11
2022-08-24,288.8606634623429,288.8606634623444,-1.4779288903810084e-12
2022-08-25,1628.2096222126856,1628.2096222127136,-2.7966962079517543e-11
2022-08-26,-3598.6764459701662,-3598.6764459701685,2.2737367544323206e-12
2022-08-29,-636.4075250537135,-636.4075250537217,8.185452315956354e-12
2022-08-30,-1121.1993250598607,-1121.19932505986,-6.821210263296962e-13
2022-08-31,-677.8681822163344,-677.8681822163329,-1.4779288903810084e-12
2022-09-01,5717.390093813738,501.7288431505149,5215.661250663223
2022-09-02,-1297.973956860602,-1297.973956860577,-2.5011104298755527e-11
2022-09-05,0.0,0.0,0.0
2022-09-06,-321.90932333201636,-321.9093233320376,2.1259438653942198e-11
2022-09-07,1596.1811797018745,1596.1811797019093,-3.4788172342814505e-11
2022-09-08,653.7551441684482,653.7551441684525,-4.320099833421409e-12
2022-09-09,1754.598812388489,1754.5988123884636,2.546585164964199e-11
2022-09-12,976.6347005369607,976.6347005369519,8.86757334228605e-12
2022-09-13,-4862.633702485968,-4862.633702485969,9.094947017729282e-13
2022-09-14,739.6360792559863,739.6360792560516,-6.536993168992922e-11
2022-09-15,-537.4699050482013,-537.4699050482136,1.2278178473934531e-11
2022-09-16,-154.10773214607616,-154.10773214612294,4.6782133722444996e-11
2022-09-19,437.2868940597109,437.2868940597217,-1.0800249583553523e-11
2022-09-20,-812.4932165718055,-812.4932165718044,-1.1368683772161603e-12
2022-09-21,-1877.6644913433702,-1877.664491343358,-1.2278178473934531e-11
2022-09-22,-270.45695794784115,-270.4569579478616,2.0463630789890885e-11
2022-09-23,-1677.1035999890591,-1677.103599989056,-3.183231456205249e-12
2022-09-26,-758.6427502503502,-758.6427502503597,9.43600753089413e-12
2022-09-27,-42.2891919396352,-42.289191939646656,1.1453948900452815e-11
2022-09-28,2298.848090794898,2298.8480907948874,1.0459189070388675e-11
2022-09-29,-2106.0350597858487,-2106.035059785797,-5.184119800105691e-11
2022-09-30,-1557.2188269094622,-1557.2188269094743,1.2050804798491299e-11
2022-10-03,8989.167829000275,1751.8388584469615,7237.328970553313
2022-10-04,2862.1372233878064,2862.1372233877833,2.319211489520967e-11
2022-10-05,-23.135926517978078,-23.135926517956733,-2.134470378223341e-11
2022-10-06,-675.3016445369867,-675.3016445369856,-1.1368683772161603e-12
2022-10-07,-3288.999710533215,-3288.9997105332413,2.637534635141492e-11
2022-10-10,-933.9588416301704,-933.9588416301293,-4.1040948417503387e-11
2022-10-11,-1018.2747385854018,-1018.2747385854184,1.659827830735594e-11
2022-10-12,-72.74543828400783,-72.74543828403046,2.262368070660159e-11
2022-10-13,2635.199522218347,2635.1995222183605,-1.3642420526593924e-11
2022-10-14,-2028.1957097513368,-2028.195709751344,7.275957614183426e-12
2022-10-17,2996.3727896256314,2996.3727896256632,-3.183231456205249e-11
2022-10-18,674.9610515851818,674.9610515851435,3.83124643121846e-11
2022-10-19,354.0688537785609,354.06885377856395,-3.069544618483633e-12
2022-10-20,-686.7181407566532,-686.7181407566591,5.9117155615240335e-12
2022-10-21,2879.6376916163717,2879.6376916164004,-2.864908310584724e-11
2022-10-24,1018.7105634125764,1018.710563412559,1.7394086171407253e-11
2022-10-25,1570.2597792214074,1570.2597792214265,-1.9099388737231493e-11
2022-10-26,-613.1750671202026,-613.1750671202235,2.091837814077735e-11
2022-10-27,-1668.6459371558158,-1668.6459371558112,-4.547473508864641e-12
2022-10-28,2040.922544142144,2040.9225441421347,9.322320693172514e-12
2022-10-31,-1074.5732990487595,-1074.5732990487654,5.9117155615240335e-12
2022-11-01,-7435.589891349984,-655.2054678355578,-6780.384423514426
2022-11-02,-2720.1901734548737,-2720.1901734548483,-2.546585164964199e-11
2022-11-03,-1073.3335343294893,-1073.3335343294775,-1.1823431123048067e-11
2022-11-04,1136.812857777666,1136.8128577776502,1.5916157281026244e-11
2022-11-07,1148.3775243790296,1148.3775243790483,-1.864464138634503e-11
2022-11-08,454.1383650302305,454.13836503023117,-6.821210263296962e-13
2022-11-09,-2088.897912954213,-2088.8979129542595,4.638422979041934e-11
2022-11-10,5675.789493741351,5675.789493741394,-4.274625098332763e-11
2022-11-11,1020.4756867399556,1020.4756867399614,-5.7980287238024175e-12
2022-11-14,-264.2151448864897,-264.21514488651496,2.523847797419876e-11
2022-11-15,1070.7292932402052,1070.7292932402006,4.547473508864641e-12
2022-11-16,-903.4101409697323,-903.4101409697139,-1.8417267710901797e-11
2022-11-17,-421.560120310809,-421.5601203108271,1.807620719773695e-11
2022-11-18,159.4778558293474,159.4778558293478,-3.979039320256561e-13
2022-11-21,-959.6974093957106,-959.6974093956804,-3.012701199622825e-11
2022-11-22,1581.4211264692713,1581.4211264692747,-3.410605131648481e-12
2022-11-23,1070.3096994581283,1070.309699458077,5.1386450650170445e-11
2022-11-24,0.0,0.0,0.0
2022-11-25,-229.56341874675127,-229.56341874673208,-1.9184653865522705e-11
2022-11-28,-1333.3566403551376,-1333.3566403551506,1.2960299500264227e-11
2022-11-29,-427.1591802603216,-427.15918026033034,8.753886504564434e-12
2022-11-30,4197.556303128775,4197.556303128798,-2.3646862246096134e-11
2022-12-01,-6698.6332218582975,-180.13415956338412,-6518.4990622949135
2022-12-02,-77.21523426860222,-77.21523426862393,2.1714186004828662e-11
2022-12-05,-1672.387645024719,-1672.3876450246933,-2.5693225325085223e-11
2022-12-06,-1740.6567794557195,-1740.6567794557595,4.001776687800884e-11
2022-12-07,-179.87279349489836,-179.87279349488136,-1.6996182239381596e-11
2022-12-08,902.258766764251,902.2587667642515,-4.547473508864641e-13
2022-12-09,-216.11040315259015,-216.11040315255872,-3.143441063002683e-11
2022-12-12,1054.1213839180127,1054.1213839179911,2.1600499167107046e-11
2022-12-13,598.8307423981314,598.8307423981091,2.2282620193436742e-11
2022-12-14,-348.80791655075154,-348.8079165507289,-2.262368070660159e-11
2022-12-15,-2803.600981885713,-2803.600981885735,2.2282620193436742e-11
2022-12-16,-718.2695773793093,-718.2695773792956,-1.375610736431554e-11
2022-12-19,-886.9485419171106,-886.9485419171036,-6.934897101018578e-12
2022-12-20,-109.87553974130424,-109.8755397413196,1.5361933947133366e-11
2022-12-21,1442.986738696025,1442.9867386960348,-9.777068044058979e-12
2022-12-22,-1674.2831189189164,-1674.283118918897,-1.9554136088117957e-11
2022-12-23,418.42915550849284,418.4291555084802,1.261923898709938e-11
2022-12-26,0.0,0.0,0.0
2022-12-27,-1100.1886384535173,-1100.1886384535005,-1.6825651982799172e-11
2022-12-28,-852.9122029833379,-852.912202983366,2.808064891723916e-11
2022-12-29,1849.661237615801,1849.661237615769,3.183231456205249e-11
2022-12-30,43.80135899435845,43.80135899440734,-4.888534022029489e-11
2023-01-02,6171.174148894817,0.0,6171.174148894817
2023-01-03,-829.5765271233977,-829.5765271233936,-4.092726157978177e-12
2023-01-04,882.7098430630576,882.7098430630824,-2.4783730623312294e-11
2023-01-05,-1173.3743785172119,-1173.374378517226,1.4097167877480388e-11
2023-01-06,2579.4184627603972,2579.4184627603713,2.5920599000528455e-11
2023-01-09,-82.13181639593677,-82.1318163959395,2.7284841053187847e-12
2023-01-10,760.8402183362632,760.8402183362579,5.343281372915953e-12
2023-01-11,1311.8319629938924,1311.831962993915,-2.2737367544323206e-11
2023-01-12,363.96381775446935,363.9638177544482,2.114575181622058e-11
2023-01-13,502.87876634226996,502.87876634228513,-1.517719283583574e-11
2023-01-16,0.0,0.0,0.0
2023-01-17,70.45916665435652,70.45916665437335,-1.6825651982799172e-11
2023-01-18,-1606.6889638953144,-1606.688963895312,-2.2737367544323206e-12
2023-01-19,-761.7892401159042,-761.7892401159334,2.9103830456733704e-11
2023-01-20,2492.0509482669586,2492.0509482669604,-1.8189894035458565e-12
2023-01-23,1720.875699138851,1720.8756991388498,1.1368683772161603e-12
2023-01-24,238.60518104265793,238.60518104266458,-6.650680006714538e-12
2023-01-25,44.3072023759014,44.30720237593708,-3.568345618987223e-11
2023-01-26,1725.3616929095297,1725.3616929095117,1.7962520360015333e-11
2023-01-27,1145.096689526894,1145.096689526892,1.8189894035458565e-12
2023-01-30,-2180.830762376776,-2180.830762376807,3.092281986027956e-11
2023-01-31,1554.4474201704725,1554.4474201705025,-3.001332515850663e-11
2023-02-01,-7503.724802011391,1334.730580900034,-8838.455382911425
2023-02-02,2192.411651921313,2192.4116519213244,-1.1368683772161603e-11
2023-02-03,-760.4822316225036,-760.4822316225044,7.958078640513122e-13
2023-02-06,-264.1955639377702,-264.1955639377683,-1.8758328224066645e-12
2023-02-07,1541.1647522417188,1541.1647522416968,2.205524651799351e-11
2023-02-08,-1150.7153568641806,-1150.7153568641625,-1.8189894035458565e-11
2023-02-09,-529.1555486796715,-529.1555486796692,-2.2737367544323206e-12
2023-02-10,-534.7871442778851,-534.7871442779104,2.5352164811920375e-11
2023-02-13,1250.1574404167186,1250.1574404167282,-9.549694368615746e-12
2023-02-14,483.404764684994,483.4047646850004,-6.366462912410498e-12
2023-02-15,-9.448422491725069,-9.448422491722198,-2.8705926524708048e-12
2023-02-16,-1901.5674894831027,-1901.5674894831118,9.094947017729282e-12
2023-02-17,-167.98765199928312,-167.9876519992447,-3.842615114990622e-11
2023-02-20,0.0,0.0,0.0
2023-02-21,-1797.428637791163,-1797.4286377911844,2.1373125491663814e-11
2023-02-22,-138.63581536718993,-138.6358153672273,3.737454790098127e-11
2023-02-23,857.1915481648175,857.1915481648143,3.183231456205249e-12
2023-02-24,-1104.8977880412422,-1104.8977880412178,-2.432898327242583e-11
2023-02-27,621.9699804670818,621.9699804670826,-7.958078640513122e-13
2023-02-28,-190.88010700518498,-190.88010700516642,-1.8559376258053817e-11
2023-03-01,-439.86542525686673,-629.0164640210941,189.15103876422734
2023-03-02,325.27036260819295,325.27036260819983,-6.87805368215777e-12
2023-03-03,1922.6074275284482,1922.6074275284623,-1.4097167877480388e-11
2023-03-06,267.05690345648327,267.0569034564757,7.560174708487466e-12
2023-03-07,-1458.6373402248428,-1458.6373402248516,8.86757334228605e-12
2023-03-08,-18.974902629386634,-18.97490262937716,-9.475087381360936e-12
2023-03-09,-1791.1743054992985,-1791.1743054992753,-2.319211489520967e-11
2023-03-10,-810.5581175456755,-810.5581175457371,6.161826604511589e-11
2023-03-13,500.04014198930236,500.0401419893382,-3.586819730116986e-11
2023-03-14,2136.920842119056,2136.9208421190638,-7.73070496506989e-12
2023-03-15,-71.7919146437489,-71.7919146437843,3.539923909556819e-11
2023-03-16,1791.1421857590904,1791.14218575909,4.547473508864641e-13
2023-03-17,-873.8342860099219,-873.8342860099066,-1.5347723092418164e-11
2023-03-20,810.0708995238238,810.0708995238152,8.526512829121202e-12
2023-03-21,1445.536354951968,1445.536354951992,-2.4101609596982598e-11
2023-03-22,-1315.6480972087302,-1315.6480972087336,3.410605131648481e-12
2023-03-23,1078.502485074132,1078.502485074148,-1.5916157281026244e-11
2023-03-24,388.1471555631724,388.1471555631291,4.331468517193571e-11
2023-03-27,-183.5438503717305,-183.54385037171522,-1.5290879673557356e-11
2023-03-28,-479.4639202275721,-479.463920227557,-1.5063505998114124e-11
2023-03-29,1172.8959071020363,1172.8959071020345,1.8189894035458565e-12
2023-03-30,665.9576486044971,665.9576486045119,-1.4779288903810084e-11
2023-03-31,1566.9991638409556,1566.9991638409444,1.1141310096718371e-11
2023-04-03,-5827.7454221276275,690.758857611526,-6518.504279739153
2023-04-04,-204.9356471504725,-204.9356471504774,4.888534022029489e-12
2023-04-05,-50.27522802550811,-50.27522802549126,-1.6854073692229576e-11
2023-04-06,332.33737179858144,332.3373717986046,-2.3135271476348862e-11
2023-04-07,0.0,0.0,0.0
2023-04-10,-127.80508176225703,-127.80508176226886,1.1823431123048067e-11
2023-04-11,-170.13318868089118,-170.13318868092026,2.90754087473033e-11
2023-04-12,-570.3753525807697,-570.3753525807226,-4.7066350816749036e-11
2023-04-13,1803.0541613057721,1803.0541613057476,2.4556356947869062e-11
2023-04-14,97.92697106307605,97.92697106307949,-3.439026841078885e-12
2023-04-17,-127.4970210926549,-127.49702109266399,9.08073616301408e-12
2023-04-18,-15.093228664976778,-15.093228664965693,-1.1084466677857563e-11
2023-04-19,-265.8023194564157,-265.8023194564674,5.1670667744474486e-11
2023-04-20,-409.3135206850129,-409.3135206849607,-5.2239101933082566e-11
2023-04-21,475.89624644536525,475.8962464453533,1.1937117960769683e-11
2023-04-24,149.90703574891086,149.9070357489269,-1.602984411874786e-11
2023-04-25,-1251.7023358589795,-1251.7023358589913,1.1823431123048067e-11
2023-04-26,-404.44389902381226,-404.44389902382056,8.29913915367797e-12
2023-04-27,2031.2620312127983,2031.2620312128229,-2.4556356947869062e-11
2023-04-28,731.5852850416559,731.5852850416355,2.034994395216927e-11
2023-05-01,-2673.763027245819,121.58811000013776,-2795.351137245957
2023-05-02,-1157.2721913042187,-1157.272191304218,-6.821210263296962e-13
2023-05-03,-287.424879894621,-287.42487989464587,2.489741746103391e-11
2023-05-04,-491.7762566067686,-491.77625660675875,-9.833911462919787e-12
2023-05-05,1766.0029590136546,1766.0029590136596,-5.002220859751105e-12
2023-05-08,413.09883086764603,413.09883086764575,2.8421709430404007e-13
2023-05-09,-527.9473796625971,-527.9473796626041,7.048583938740194e-12
2023-05-10,609.5729058972502,609.5729058972547,-4.547473508864641e-12
2023-05-11,446.3128638000344,446.31286380006503,-3.063860276597552e-11
2023-05-12,-339.55893953639315,-339.55893953643636,4.320099833421409e-11
2023-05-15,122.51352461095667,122.51352461097838,-2.1714186004828662e-11
2023-05-16,-142.21052284917096,-142.2105228491796,8.640199666842818e-12
2023-05-17,1348.5724606302101,1348.572460630233,-2.2964741219766438e-11
2023-05-18,1513.4835050508846,1513.4835050508734,1.1141310096718371e-11
2023-05-19,-94.19008511095308,-94.19008511090794,-4.5133674575481564e-11
2023-05-22,-195.9181529917114,-195.91815299174158,3.0183855415089056e-11
2023-05-23,-1245.9954609855486,-1245.9954609855959,4.729372449219227e-11
2023-05-24,-211.19082995562349,-211.1908299555704,-5.3091753215994686e-11
2023-05-25,1803.2883127615787,1803.2883127615373,4.1382008930668235e-11
2023-05-26,2367.3359504800173,2367.3359504800474,-3.001332515850663e-11
2023-05-29,0.0,0.0,0.0
2023-05-30,395.2412894995068,395.24128949948454,2.2282620193436742e-11
2023-05-31,-355.9102072574897,-355.91020725746455,-2.5124791136477143e-11
2023-06-01,-4815.219958232541,1122.3958482242354,-5937.615806456776
2023-06-02,1184.8699599349347,1184.8699599349443,-9.549694368615746e-12
2023-06-05,0.8514865728502627,0.8514865728408552,9.407585821463726e-12
2023-06-06,-10.920408510835841,-10.920408510844666,8.824940778140444e-12
2023-06-07,-904.1638711902488,-904.1638711902426,-6.139089236967266e-12
2023-06-08,1122.1308678094938,1122.1308678094833,1.0459189070388675e-11
2023-06-09,431.48018401360605,431.4801840136172,-1.1141310096718371e-11
2023-06-12,1058.1108895324287,1058.1108895324378,-9.094947017729282e-12
2023-06-13,577.4454240424966,577.4454240424725,2.4101609596982598e-11
2023-06-14,284.72989195390255,284.72989195391744,-1.48929757415317e-11
2023-06-15,981.9265147575643,981.9265147575529,1.1368683772161603e-11
2023-06-16,-476.3735148416308,-476.3735148416405,9.663381206337363e-12
2023-06-19,0.0,0.0,0.0
2023-06-20,332.55664454607177,332.55664454610854,-3.6777692002942786e-11
2023-06-21,-826.9899677321955,-826.9899677322228,2.7284841053187847e-11
2023-06-22,731.7570068779169,731.7570068779095,7.389644451905042e-12
2023-06-23,-634.0009695448971,-634.0009695448992,2.1600499167107046e-12
2023-06-26,-1416.2249442100874,-1416.2249442100815,-5.9117155615240335e-12
2023-06-27,1264.6452402477735,1264.6452402477971,-2.3646862246096134e-11
2023-06-28,144.64782592334086,144.64782592331522,2.5636381906224415e-11
2023-06-29,537.4330761753372,537.4330761753547,-1.750777300912887e-11
2023-06-30,1552.6148047533643,1552.614804753359,5.229594535194337e-12
2023-07-03,-6844.849120950414,294.07286838501705,-7138.921989335431
2023-07-04,0.0,0.0,0.0
2023-07-05,195.08341870148433,195.0834187014788,5.5422333389287814e-12
2023-07-06,-822.0240855401498,-822.0240855401528,2.9558577807620168e-12
2023-07-07,-703.4418972043786,-703.4418972043568,-2.1827872842550278e-11
2023-07-10,-8.89534527430078,-8.895345274352708,5.192823948618752e-11
2023-07-11,349.0434918377432,349.0434918377679,-2.467004378559068e-11
2023-07-12,862.0195766972029,862.0195766971976,5.229594535194337e-12
2023-07-13,761.4562408131897,761.4562408131723,1.7394086171407253e-11
2023-07-14,483.7709612114704,483.7709612114887,-1.830358087318018e-11
2023-07-17,717.9334053568891,717.9334053568865,2.6147972675971687e-12
2023-07-18,735.6565992608957,735.6565992608909,4.888534022029489e-12
2023-07-19,151.0770377749286,151.07703777496843,-3.9818814911996014e-11
2023-07-20,-1189.489773549285,-1189.4897735493164,3.1377567211166024e-11
2023-07-21,-284.5492996390094,-284.54929963900094,-8.469669410260394e-12
2023-07-24,679.6888185467396,679.68881854673,9.663381206337363e-12
2023-07-25,196.051092870126,196.05109287013013,-4.121147867408581e-12
2023-07-26,-105.89157018551487,-105.89157018551627,1.4068746168049984e-12
2023-07-27,-148.56509245943744,-148.56509245943008,-7.361222742474638e-12
2023-07-28,1418.222166790947,1418.222166790936,1.1141310096718371e-11
2023-07-31,59.38239612983307,59.382396129837474,-4.405364961712621e-12
2023-08-01,-3860.2645166811417,-139.66350615680827,-3720.6010105243336
2023-08-02,-1402.7775115380646,-1402.7775115380277,-3.6834535421803594e-11
2023-08-03,284.9527832326421,284.9527832326341,8.01492205937393e-12
2023-08-04,-243.12128783433582,-243.12128783430643,-2.9388047551037744e-11
2023-08-07,1238.1241270701867,1238.1241270701623,2.432898327242583e-11
2023-08-08,168.45359827840002,168.45359827837842,2.1600499167107046e-11
2023-08-09,-966.1318566819536,-966.1318566819288,-2.489741746103391e-11
2023-08-10,52.518830113171134,52.51883011317816,-7.027267656667391e-12
2023-08-11,-151.91097766917665,-151.9109776692015,2.4840574042173102e-11
2023-08-14,946.7687727611046,946.7687727611138,-9.208633855450898e-12
2023-08-15,-1015.9258880477282,-1015.9258880477068,-2.1373125491663814e-11
2023-08-16,-859.5431388819125,-859.5431388819036,-8.86757334228605e-12
2023-08-17,-912.5048482497223,-912.5048482497209,-1.3642420526593924e-12
2023-08-18,-24.020157386898063,-24.02015738691488,1.681854655544157e-11
2023-08-21,1065.4714441222313,1065.47144412221,2.1373125491663814e-11
2023-08-22,-299.9372287376609,-299.93722873760987,-5.10453901370056e-11
2023-08-23,996.73746083281,996.7374608327871,2.2964741219766438e-11
2023-08-24,-1353.0089863564353,-1353.008986356411,-2.432898327242583e-11
2023-08-25,652.363775128324,652.3637751282869,3.717559593496844e-11
2023-08-28,476.66586924289004,476.66586924288913,9.094947017729282e-13
2023-08-29,1586.8297003502666,1586.829700350257,9.549694368615746e-12
2023-08-30,261.12724806310143,261.1272480631417,-4.0245140553452075e-11
2023-08-31,115.23271707864478,115.232717078641,3.780087354243733e-12
2023-09-01,-817.3927752962627,-260.69183656315454,-556.7009387331082
2023-09-04,0.0,0.0,0.0
2023-09-05,182.07630112124025,182.07630112128487,-4.462208380573429e-11
2023-09-06,-612.2699166233942,-612.2699166234211,2.6830093702301383e-11
2023-09-07,130.21966959210113,130.21966959210266,-1.5347723092418164e-12
2023-09-08,196.34591419194476,196.3459141919572,-1.2448708730516955e-11
2023-09-11,1181.1715030840132,1181.1715030839925,2.0691004465334117e-11
2023-09-12,-513.9798681859393,-513.979868185912,-2.7284841053187847e-11
2023-09-13,249.85992477697437,249.8599247769376,3.6777692002942786e-11
2023-09-14,498.02988244456355,498.0298824446107,-4.7123194235609844e-11
2023-09-15,-1320.7920819322462,-1320.7920819322662,2.000888343900442e-11
2023-09-18,221.30452476261416,221.30452476256892,4.524736141320318e-11
2023-09-19,-160.59385599324014,-160.59385599322408,-1.6058265828178264e-11
2023-09-20,-1046.8213811423047,-1046.8213811423113,6.59383658785373e-12
2023-09-21,-1445.4530784591916,-1445.4530784591695,-2.205524651799351e-11
2023-09-22,-175.82358071411727,-175.8235807141337,1.6427748050773516e-11
2023-09-25,518.5966972635069,518.5966972635368,-2.9899638320785016e-11
2023-09-26,-1200.7626998751948,-1200.762699875188,-6.821210263296962e-12
2023-09-27,90.817637254484,90.81763725447762,6.3806737671257e-12
2023-09-28,532.1539501254447,532.1539501254354,9.322320693172514e-12
2023-09-29,-560.0736013695132,-560.0736013695429,2.9672264645341784e-11
2023-10-02,4109.393013800931,692.7071175595297,3416.685896241401
2023-10-03,-1366.4475685374055,-1366.4475685373966,-8.86757334228605e-12
2023-10-04,885.7769362875842,885.776936287581,3.296918293926865e-12
2023-10-05,27.475895483366912,27.475895483355977,1.0935252703347942e-11
2023-10-06,1259.564137818059,1259.5641378180592,-2.2737367544323206e-13
2023-10-09,423.59932536413544,423.59932536413146,3.979039320256561e-12
2023-10-10,317.11400317476364,317.11400317474676,1.688249540165998e-11
2023-10-11,461.2765805798408,461.2765805798849,-4.411049303598702e-11
2023-10-12,-35.49146955271135,-35.491469552712104,7.531752999057062e-13
2023-10-13,-538.926285491616,-538.9262854916117,-4.320099833421409e-12
2023-10-16,907.689477034437,907.6894770344106,2.637534635141492e-11
2023-10-17,-401.6470141232712,-401.6470141232393,-3.1946001399774104e-11
2023-10-18,-1148.6956907839922,-1148.6956907840213,2.9103830456733704e-11
2023-10-19,-563.9539841666992,-563.9539841666832,-1.602984411874786e-11
2023-10-20,-1178.893435161328,-1178.8934351613602,3.228706191293895e-11
2023-10-23,130.4038364593289,130.4038364593688,-3.9904080040287226e-11
2023-10-24,910.3525242790929,910.3525242790812,1.1709744285326451e-11
2023-10-25,-1428.4165740561439,-1428.416574056148,4.092726157978177e-12
2023-10-26,-1971.70622875361,-1971.7062287536266,1.659827830735594e-11
2023-10-27,-357.8134571980336,-357.81345719803676,3.183231456205249e-12
2023-10-30,1361.2737936000922,1361.2737936001065,-1.432454155292362e-11
2023-10-31,221.0339836520434,221.03398365203458,8.810729923425242e-12
2023-11-01,2566.312423152791,1252.588326620256,1313.7240965325348
2023-11-02,1704.3712440576346,1704.3712440576617,-2.7057467377744615e-11
2023-11-03,454.163051394833,454.1630513948423,-9.265477274311706e-12
2023-11-06,577.9954677956121,577.9954677955579,5.411493475548923e-11
2023-11-07,579.2017831651901,579.2017831651958,-5.6843418860808015e-12
2023-11-08,315.2505042614939,315.2505042615198,-2.5863755581667647e-11
2023-11-09,-966.4317467506044,-966.4317467506283,2.3987922759260982e-11
2023-11-10,1828.3296492231602,1828.3296492231696,-9.322320693172514e-12
2023-11-13,235.63388579629827,235.63388579628034,1.793409865058493e-11
2023-11-14,1347.0340843840677,1347.034084384116,-4.843059286940843e-11
2023-11-15,8.317937780724606,8.317937780704362,2.0243362541805254e-11
2023-11-16,85.35312521451851,85.35312521452646,-7.94386778579792e-12
2023-11-17,160.51228016533423,160.51228016531553,1.8701484805205837e-11
2023-11-20,829.1856936957338,829.1856936957446,-1.0800249583553523e-11
2023-11-21,-37.59959604908363,-37.5995960490999,1.6271428648906294e-11
2023-11-22,172.26430592109682,172.26430592109108,5.7411853049416095e-12
2023-11-23,0.0,0.0,0.0
2023-11-24,72.88443392486079,72.88443392489299,-3.220179678464774e-11
2023-11-27,-345.35889468577807,-345.3588946858192,4.1154635255225e-11
2023-11-28,278.68490406122874,278.6849040612486,-1.9838353182421997e-11
2023-11-29,-525.4690872436622,-525.4690872436443,-1.7962520360015333e-11
2023-11-30,140.56681851457688,140.56681851454474,3.214495336578693e-11
2023-12-01,-8345.062785321643,-97.58461407416785,-8247.478171247474
2023-12-04,-748.2107352214807,-748.2107352214624,-1.830358087318018e-11
2023-12-05,198.81689325565821,198.8168932556742,-1.5973000699887052e-11
2023-12-06,-560.2235803703079,-560.223580370301,-6.934897101018578e-12
2023-12-07,954.5142268217751,954.5142268217296,4.547473508864641e-11
2023-12-08,537.4844419164001,537.4844419164017,-1.5916157281026244e-12
2023-12-11,187.9467848618806,187.9467848619247,-4.411049303598702e-11
2023-12-12,822.4028900693229,822.402890069288,3.490185918053612e-11
2023-12-13,1067.2648487372498,1067.2648487372549,-5.002220859751105e-12
2023-12-14,-417.3247719781939,-417.32477197820117,7.275957614183426e-12
2023-12-15,493.9017713830981,493.9017713831553,-5.718447937397286e-11
2023-12-18,1168.7243838005234,1168.7243838004783,4.501998773775995e-11
2023-12-19,445.38006788276834,445.3800678827575,1.0857093002414331e-11
2023-12-20,-1560.5179320772586,-1560.5179320772527,-5.9117155615240335e-12
2023-12-21,929.7454431160295,929.7454431160565,-2.7057467377744615e-11
2023-12-22,38.93678600457497,38.93678600455042,2.454925152051146e-11
2023-12-25,0.0,0.0,0.0
2023-12-26,350.1040185044403,350.10401850445874,-1.8417267710901797e-11
2023-12-27,167.48965752660297,167.48965752658563,1.7337242752546445e-11
2023-12-28,-167.87224192649592,-167.8722419264833,-1.261923898709938e-11
2023-12-29,-299.9745515665272,-299.9745515665241,-3.126388037344441e-12
2024-01-01,-3591.0037866659113,0.0,-3591.0037866659113
2024-01-02,-294.75071242277045,-294.75071242278636,1.5916157281026244e-11
2024-01-03,-197.3569528661319,-197.35695286610235,-2.955857780762017e-11
2024-01-04,-199.52544786647195,-199.52544786648957,1.7621459846850485e-11
2024-01-05,215.2796484984574,215.27964849846177,-4.376943252282217e-12
2024-01-08,1279.6270612461958,1279.62706124616,3.5697667044587433e-11
2024-01-09,126.02952423231909,126.029524232391,-7.190692485892214e-11
2024-01-10,724.0849312682985,724.0849312682499,4.865796654485166e-11
2024-01-11,97.56367142195813,97.56367142197901,-2.0875745576631743e-11
2024-01-12,6.65514567864011,6.655145678653845,-1.3734791082242737e-11
2024-01-15,0.0,0.0,0.0
2024-01-16,-461.69123038390535,-461.691230383934,2.864908310584724e-11
2024-01-17,-305.83382012002403,-305.8338201199756,-4.843059286940843e-11
2024-01-18,713.423052502214,713.4230525021521,6.184563972055912e-11
